"wage","lwage","educ","nearc4","nearc2","black","smsa","south","exper","expersq","married","age","fatheduc","motheduc","IQ","KWW"
600,6.39693021774292,13,1,0,0,1,1,5,25,1,24,10,11,NA,31
933,6.8384051322937,13,1,0,0,1,1,15,225,1,34,6,6,NA,35
481,6.17586708068848,11,1,0,0,0,1,16,256,1,33,NA,10,80,29
623,6.43454599380493,12,1,1,0,1,1,11,121,1,29,9,8,NA,20
328,5.79301404953003,10,1,1,1,1,1,11,121,1,27,4,11,NA,14
600,6.39693021774292,16,1,1,0,1,1,4,16,1,26,6,8,116,40
693,6.54102993011475,14,1,1,1,1,1,7,49,1,27,5,8,83,32
923,6.82762908935547,15,1,1,0,1,1,12,144,1,33,12,12,104,47
721,6.58063888549805,12,1,1,0,1,1,10,100,1,28,12,12,106,42
540,6.29156923294067,12,1,1,1,1,1,7,49,1,25,12,9,99,26
459,6.12904977798462,13,1,1,1,1,1,8,64,1,27,12,9,101,37
485,6.18414878845215,13,1,1,1,1,1,8,64,6,27,11,11,74,38
350,5.85793304443359,12,1,1,1,1,1,7,49,6,25,NA,11,NA,24
200,5.29831695556641,16,1,1,0,1,1,3,9,6,25,18,16,121,30
520,6.25382900238037,10,1,1,1,1,1,14,196,1,30,3,NA,NA,30
250,5.52146100997925,12,1,1,1,1,1,7,49,4,25,6,12,NA,26
504,6.22257614135742,11,1,1,1,1,0,11,121,1,28,NA,NA,NA,22
363,5.89440298080444,12,1,1,1,1,1,10,100,1,28,9,8,77,21
654,6.48310804367065,11,1,1,1,1,1,16,256,1,33,NA,NA,NA,23
425,6.05208921432495,12,1,1,1,1,1,14,196,1,32,5,NA,NA,24
245,5.50125789642334,12,1,1,1,1,1,13,169,4,31,NA,NA,NA,26
250,5.52146100997925,11,1,1,1,1,1,8,64,6,25,NA,8,NA,21
879,6.77878522872925,13,1,1,0,1,0,13,169,1,32,0,NA,NA,40
687,6.5323338508606,12,1,1,1,1,1,8,64,1,26,6,6,93,18
402,5.99645185470581,11,1,1,1,1,1,15,225,1,32,NA,NA,NA,26
428,6.05912303924561,12,1,1,1,1,1,13,169,4,31,6,NA,NA,32
325,5.7838249206543,13,1,1,0,1,1,5,25,4,24,10,12,114,37
725,6.58617210388184,17,1,1,0,1,1,4,16,5,27,16,12,103,40
780,6.65929412841797,12,1,1,0,1,1,7,49,1,25,3,8,NA,34
264,5.57594919204712,14,1,0,1,1,1,7,49,1,27,NA,8,NA,38
450,6.10924816131592,12,1,0,1,1,1,14,196,4,32,6,9,92,43
346,5.84643888473511,14,1,0,1,1,1,7,49,4,27,8,8,NA,33
350,5.85793304443359,13,1,0,1,1,1,5,25,6,24,6,3,79,21
400,5.99146509170532,13,1,0,1,1,1,5,25,6,24,10,13,NA,24
980,6.88755321502686,12,1,0,0,1,1,14,196,1,32,2,6,92,34
385,5.95324277877808,12,1,0,1,1,1,11,121,1,29,NA,5,NA,36
344,5.84064102172852,17,1,0,1,1,0,5,25,6,28,NA,11,NA,35
563,6.33328008651733,16,1,0,1,1,1,3,9,6,25,7,9,99,NA
463,6.13772678375244,7,1,0,0,1,1,16,256,1,29,12,12,NA,28
565,6.33682584762573,12,1,0,1,1,1,10,100,6,28,NA,NA,NA,20
638,6.45833778381348,12,1,0,1,1,1,9,81,1,27,5,9,NA,28
462,6.13556480407715,10,1,0,1,1,1,14,196,1,30,NA,5,NA,29
670,6.50727701187134,13,1,0,1,1,1,8,64,1,27,NA,NA,99,35
404,6.00141477584839,13,1,0,1,1,1,5,25,6,24,NA,NA,NA,26
373,5.92157793045044,17,1,0,1,1,1,2,4,5,25,11,9,116,33
230,5.43807888031006,12,1,0,1,1,1,6,36,6,24,NA,NA,NA,20
558,6.32435894012451,12,1,0,1,1,1,14,196,5,32,NA,NA,NA,40
300,5.70378303527832,8,1,0,1,1,1,15,225,1,29,6,7,NA,18
913,6.81673622131348,14,1,0,0,1,1,9,81,1,29,NA,12,NA,40
558,6.32435894012451,18,1,0,0,1,1,3,9,1,27,12,8,98,41
529,6.27098798751831,13,1,0,0,1,1,14,196,1,33,NA,12,114,48
330,5.7990927696228,15,1,0,0,1,1,5,25,6,26,5,7,NA,45
375,5.92692613601685,9,1,0,0,1,1,11,121,1,26,13,11,NA,28
615,6.42162179946899,13,1,0,0,1,1,5,25,1,24,13,11,NA,25
721,6.58063888549805,14,1,0,0,0,1,7,49,1,27,12,12,119,34
529,6.27098798751831,16,1,0,0,1,0,3,9,4,25,12,12,122,40
859,6.75576877593994,12,1,0,1,1,1,16,256,1,34,6,12,77,42
649,6.47543287277222,14,1,0,1,1,1,7,49,1,27,16,11,NA,35
238,5.47227001190186,10,1,0,1,1,1,8,64,1,24,16,11,NA,26
275,5.61677122116089,12,1,0,1,1,1,16,256,1,34,8,6,95,37
325,5.7838249206543,14,1,0,1,1,1,6,36,1,26,NA,13,89,24
357,5.87773609161377,14,1,0,1,1,0,9,81,5,29,NA,16,93,44
385,5.95324277877808,12,1,0,1,1,1,12,144,1,30,NA,10,NA,35
365,5.89989805221558,14,1,0,0,1,1,4,16,1,24,12,15,116,25
800,6.68461179733276,8,1,0,0,1,1,19,361,1,33,6,4,NA,30
482,6.17794418334961,12,1,0,0,1,1,16,256,1,34,5,12,110,37
955,6.86171197891235,17,1,0,0,1,1,6,36,1,29,12,8,132,39
462,6.13556480407715,17,1,0,0,1,1,3,9,1,26,7,12,103,32
417,6.03308582305908,16,1,0,0,0,1,6,36,1,28,2,8,112,37
290,5.66988086700439,10,1,0,0,1,1,9,81,1,25,2,8,NA,23
240,5.48063898086548,12,1,0,0,1,1,6,36,1,24,12,12,NA,36
829,6.72022008895874,12,1,0,1,1,1,13,169,1,31,NA,NA,NA,30
361,5.88887786865234,12,1,0,0,1,1,14,196,1,32,12,12,99,42
598,6.39359092712402,16,1,0,0,0,1,6,36,1,28,11,12,138,46
750,6.62007284164429,13,1,0,0,1,1,6,36,1,25,7,10,93,29
385,5.95324277877808,16,1,0,1,1,1,3,9,6,25,12,11,88,28
620,6.42971897125244,16,1,0,1,1,1,6,36,1,28,NA,10,96,26
641,6.46302890777588,13,1,0,0,1,1,15,225,1,34,14,12,106,45
468,6.14846801757812,16,1,0,1,1,1,4,16,1,26,12,9,90,33
385,5.95324277877808,13,1,0,1,1,1,5,25,6,24,12,9,NA,29
462,6.13556480407715,12,1,0,1,1,1,7,49,1,25,11,12,93,25
635,6.45362520217896,12,1,0,0,1,1,9,81,1,27,14,10,92,32
400,5.99146509170532,12,1,0,0,0,0,8,64,1,26,14,10,101,22
760,6.6333179473877,13,1,0,0,1,1,8,64,1,27,12,10,100,27
560,6.32793712615967,13,1,0,0,1,1,8,64,1,27,12,10,91,35
1000,6.90775489807129,12,1,0,0,1,1,16,256,1,34,3,NA,95,48
425,6.05208921432495,11,1,1,0,1,1,11,121,1,28,6,6,71,24
411,6.01859283447266,12,1,1,1,1,1,12,144,1,30,NA,9,89,28
179,5.18738603591919,11,1,1,0,1,1,8,64,1,25,NA,3,67,12
375,5.92692613601685,18,1,1,0,1,1,8,64,1,32,14,12,96,44
1298,7.16858005523682,18,1,1,0,1,1,4,16,6,28,16,12,127,45
476,6.16541814804077,15,1,1,1,1,0,9,81,1,30,8,14,NA,40
775,6.65286302566528,16,1,1,0,1,1,5,25,6,27,8,8,114,43
714,6.57088279724121,12,1,1,0,1,1,9,81,1,27,10,10,112,37
429,6.06145715713501,10,1,1,1,1,1,12,144,4,28,NA,9,57,34
435,6.07534599304199,13,1,1,1,1,1,5,25,6,24,10,11,NA,26
875,6.77422380447388,13,1,1,0,1,1,7,49,1,26,NA,7,102,30
424,6.04973411560059,14,1,1,1,1,1,13,169,5,33,NA,11,103,29
375,5.92692613601685,12,1,1,1,1,1,7,49,6,25,NA,11,NA,34
489,6.19236183166504,12,1,1,1,1,1,7,49,1,25,NA,NA,NA,23
462,6.13556480407715,15,1,1,1,1,1,3,9,1,24,12,7,102,30
340,5.82894611358643,12,1,1,1,1,1,16,256,1,34,8,NA,NA,33
581,6.36475086212158,12,1,1,0,1,1,12,144,1,30,NA,12,NA,45
515,6.2441668510437,12,1,1,0,1,1,9,81,1,27,7,12,88,34
1053,6.95939922332764,12,1,1,0,1,1,7,49,1,25,7,12,88,32
475,6.16331481933594,12,1,1,1,1,1,12,144,1,30,10,11,NA,26
1502,7.31455278396606,18,1,1,0,1,1,8,64,1,32,14,9,132,53
962,6.86901378631592,15,1,1,0,1,0,12,144,4,33,12,14,110,45
230,5.43807888031006,15,1,1,1,1,1,9,81,4,30,14,18,90,32
750,6.62007284164429,18,1,1,1,1,1,5,25,1,29,14,18,96,28
225,5.41610097885132,15,1,1,1,1,1,5,25,1,26,12,12,83,29
331,5.80211782455444,13,1,1,1,1,1,7,49,1,26,12,NA,86,32
397,5.98393583297729,11,1,1,1,1,1,9,81,1,26,NA,NA,NA,28
750,6.62007284164429,10,1,1,0,1,1,18,324,1,34,10,NA,94,45
450,6.10924816131592,12,1,1,0,1,1,7,49,1,25,8,12,86,20
865,6.76273012161255,13,1,1,1,1,1,6,36,1,25,9,7,110,40
535,6.28226709365845,8,1,1,0,1,1,10,100,6,24,9,10,NA,31
846,6.74052000045776,16,1,1,0,1,0,5,25,1,27,12,8,114,29
759,6.63200187683105,16,1,1,0,1,0,4,16,6,26,12,8,130,39
600,6.39693021774292,16,1,1,0,1,1,2,4,6,24,12,8,119,40
1030,6.9373140335083,12,1,1,0,1,1,16,256,1,34,8,NA,94,26
876,6.77536582946777,14,1,1,0,1,1,12,144,1,32,10,8,125,52
568,6.34212207794189,12,1,1,0,1,1,14,196,1,32,NA,NA,100,44
533,6.27852201461792,16,1,1,0,1,1,3,9,6,25,14,14,108,27
481,6.17586708068848,12,1,1,0,1,1,7,49,1,25,10,8,NA,38
604,6.40357398986816,12,1,1,1,1,1,10,100,1,28,NA,11,83,39
657,6.48768377304077,12,1,1,0,1,1,9,81,1,27,12,12,86,32
625,6.43775177001953,12,1,1,0,1,1,13,169,1,31,NA,12,101,36
280,5.63478899002075,12,1,1,1,1,1,11,121,1,29,NA,10,70,16
500,6.21460819244385,10,1,1,0,1,1,12,144,1,28,8,7,75,27
535,6.28226709365845,12,1,1,0,1,1,8,64,1,26,8,7,105,24
818,6.70686197280884,10,1,1,0,1,1,10,100,1,26,NA,NA,85,28
624,6.43615102767944,10,1,1,0,1,1,18,324,1,34,NA,NA,NA,33
604,6.40357398986816,10,1,1,0,1,1,12,144,1,28,NA,9,89,36
505,6.22455787658691,12,1,1,0,1,0,13,169,1,31,12,12,80,25
750,6.62007284164429,12,1,1,0,1,0,12,144,1,30,12,12,72,20
721,6.58063888549805,12,1,1,0,1,0,14,196,1,32,11,8,NA,43
674,6.51322984695435,18,1,1,0,1,0,8,64,1,32,12,12,115,56
913,6.81673622131348,16,1,1,0,1,1,11,121,1,33,17,12,115,48
879,6.77878522872925,17,1,1,1,1,1,7,49,1,30,18,18,102,40
427,6.05678415298462,12,1,1,1,1,1,8,64,1,26,8,13,NA,27
792,6.67456197738647,8,1,1,1,1,1,10,100,1,24,12,12,NA,29
327,5.78995990753174,14,1,1,1,1,1,9,81,4,29,10,10,99,44
313,5.74620294570923,10,1,1,1,1,1,14,196,5,30,NA,NA,NA,39
786,6.66695690155029,16,1,1,1,1,0,12,144,1,34,14,12,NA,34
337,5.8200831413269,18,1,1,0,1,0,7,49,1,31,14,12,107,40
385,5.95324277877808,10,1,1,1,1,1,14,196,6,30,NA,4,66,27
529,6.27098798751831,16,1,1,1,1,1,5,25,5,27,8,8,108,47
429,6.06145715713501,10,1,1,1,0,1,17,289,1,33,NA,NA,NA,37
984,6.89162588119507,12,1,1,0,0,0,9,81,2,27,7,7,94,36
817,6.70563888549805,12,1,1,0,1,1,16,256,6,34,3,8,93,27
745,6.61338376998901,14,1,1,1,1,1,12,144,1,32,7,8,NA,NA
345,5.84354400634766,10,1,1,1,1,1,8,64,6,24,4,0,NA,31
554,6.3171648979187,14,1,1,1,1,1,14,196,1,34,NA,12,NA,43
263,5.57215404510498,13,1,1,1,1,1,5,25,6,24,6,12,85,28
745,6.61338376998901,18,1,1,1,1,1,8,64,1,32,16,16,99,40
673,6.5117449760437,17,1,1,1,1,1,6,36,6,29,13,13,NA,42
721,6.58063888549805,17,1,1,1,1,1,9,81,5,32,14,13,86,36
438,6.08221912384033,13,1,1,1,1,1,11,121,1,30,NA,11,NA,34
545,6.30078601837158,12,0,1,1,1,1,8,64,1,26,NA,12,95,32
250,5.52146100997925,14,0,1,1,1,1,5,25,6,25,NA,12,114,NA
624,6.43615102767944,14,0,1,1,1,1,7,49,4,27,NA,11,74,NA
400,5.99146509170532,13,0,1,0,1,1,10,100,6,29,8,10,NA,36
577,6.35784196853638,16,0,1,0,1,1,7,49,1,29,16,16,128,46
813,6.70073080062866,16,0,1,1,1,1,3,9,6,25,18,18,111,37
625,6.43775177001953,12,0,1,1,1,1,16,256,4,34,12,11,101,38
485,6.18414878845215,14,0,1,1,1,1,6,36,5,26,12,11,111,43
841,6.73459100723267,16,0,1,0,1,1,6,36,6,28,10,12,92,42
865,6.76273012161255,16,0,1,0,1,1,5,25,1,27,10,12,100,41
325,5.7838249206543,16,0,1,0,1,1,4,16,1,26,14,12,123,48
477,6.16751718521118,14,0,1,1,1,1,6,36,1,26,9,10,69,22
250,5.52146100997925,16,0,1,1,1,1,3,9,1,25,9,10,79,30
500,6.21460819244385,12,0,1,0,1,1,6,36,6,24,10,9,NA,30
515,6.2441668510437,13,0,0,0,1,1,6,36,6,25,8,10,106,31
256,5.54517698287964,18,0,0,0,1,1,4,16,6,28,NA,5,106,27
718,6.57646894454956,13,0,0,0,1,1,5,25,6,24,NA,5,115,40
796,6.67959880828857,18,0,0,0,1,0,6,36,1,30,17,13,NA,42
750,6.62007284164429,12,0,0,0,1,1,7,49,1,25,10,12,108,31
419,6.03787088394165,12,0,0,1,1,1,6,36,4,24,10,11,NA,26
431,6.06610822677612,12,0,0,1,1,1,8,64,1,26,NA,NA,69,22
425,6.05208921432495,12,0,0,1,1,0,7,49,1,25,NA,NA,86,27
220,5.39362812042236,12,0,0,1,1,1,13,169,6,31,10,11,76,29
685,6.5294189453125,13,0,0,1,1,1,10,100,1,29,9,9,115,40
500,6.21460819244385,15,0,0,0,1,1,13,169,1,34,14,12,104,44
551,6.31173515319824,16,0,0,0,1,1,4,16,6,26,10,12,115,37
700,6.55108022689819,11,0,0,0,1,1,8,64,1,25,12,12,93,26
707,6.56103086471558,12,1,0,0,1,1,14,196,1,32,8,8,91,39
523,6.25958204269409,17,1,1,0,1,1,5,25,1,28,18,14,125,38
433,6.07073783874512,12,1,1,0,1,1,6,36,1,24,0,3,NA,26
462,6.13556480407715,14,1,1,0,1,1,5,25,1,25,5,4,89,22
397,5.98393583297729,12,1,1,0,1,1,6,36,1,24,5,4,NA,16
400,5.99146509170532,15,1,1,0,1,1,5,25,1,26,9,5,92,26
872,6.77079010009766,18,1,1,0,1,0,4,16,4,28,14,8,127,28
378,5.93489408493042,12,1,1,0,1,1,8,64,1,26,7,10,80,38
364,5.89715385437012,12,1,1,0,1,1,9,81,1,27,5,8,NA,24
962,6.86901378631592,15,1,1,0,1,1,10,100,1,31,12,10,NA,44
801,6.68586111068726,15,1,1,0,1,1,9,81,4,30,12,15,112,36
400,5.99146509170532,5,1,1,0,1,1,21,441,1,32,0,4,NA,12
540,6.29156923294067,13,1,1,1,1,1,10,100,4,29,NA,12,NA,29
450,6.10924816131592,10,1,1,0,1,1,14,196,1,30,9,9,90,35
438,6.08221912384033,15,1,1,1,1,1,6,36,4,27,NA,16,NA,34
360,5.88610410690308,12,1,1,1,1,1,8,64,5,26,4,9,84,23
529,6.27098798751831,12,1,0,0,1,1,9,81,1,27,12,12,NA,30
721,6.58063888549805,12,1,0,1,1,1,8,64,1,26,NA,NA,120,43
345,5.84354400634766,2,1,0,0,1,1,23,529,5,31,NA,10,NA,31
1052,6.95844793319702,11,1,0,0,1,0,10,100,1,27,NA,NA,NA,41
726,6.58755016326904,16,1,0,0,1,1,6,36,6,28,16,NA,106,44
543,6.29710912704468,12,1,0,1,1,0,15,225,5,33,NA,NA,76,24
1202,7.09174203872681,16,1,0,0,1,0,11,121,1,33,8,6,115,48
400,5.99146509170532,16,1,0,0,1,1,2,4,1,24,NA,12,NA,33
375,5.92692613601685,9,1,0,1,1,1,17,289,1,32,NA,NA,89,32
281,5.63835477828979,11,1,1,1,1,1,13,169,1,30,NA,NA,NA,29
127,4.84418678283691,12,1,1,1,1,1,6,36,5,24,NA,10,NA,24
1393,7.23921489715576,12,1,1,1,1,0,14,196,6,32,NA,7,102,39
649,6.47543287277222,12,1,1,0,0,1,12,144,1,30,10,9,104,47
420,6.04025506973267,16,1,1,0,1,1,9,81,5,31,11,8,NA,37
455,6.12029695510864,16,1,1,0,1,1,5,25,1,27,11,8,122,40
661,6.4937539100647,12,1,1,1,1,1,7,49,1,25,9,6,107,23
380,5.9401707649231,12,1,0,0,0,1,6,36,1,24,12,8,NA,30
315,5.75257301330566,10,1,0,1,1,1,18,324,4,34,NA,NA,NA,26
452,6.11368179321289,14,1,0,0,1,1,4,16,1,24,NA,NA,NA,41
625,6.43775177001953,12,1,0,0,1,1,10,100,1,28,12,12,100,42
601,6.39859485626221,14,1,0,0,1,1,4,16,6,24,8,NA,NA,30
499,6.21260595321655,13,1,0,0,1,1,8,64,1,27,7,12,100,32
693,6.54102993011475,8,0,0,0,1,1,17,289,1,31,8,10,NA,24
535,6.28226709365845,18,1,0,0,0,1,8,64,1,32,15,15,129,40
465,6.14203691482544,7,1,0,0,1,0,13,169,1,26,1,8,NA,24
400,5.99146509170532,12,1,0,0,0,1,6,36,1,24,NA,9,NA,32
368,5.90808296203613,18,1,0,0,0,1,3,9,1,27,17,16,129,40
700,6.55108022689819,8,1,0,0,0,1,11,121,1,25,4,5,NA,22
962,6.86901378631592,16,1,0,0,1,0,9,81,1,31,16,12,112,39
365,5.89989805221558,6,1,0,0,0,1,12,144,1,24,NA,8,NA,13
475,6.16331481933594,9,1,0,0,0,1,18,324,6,33,7,3,NA,35
200,5.29831695556641,12,1,0,0,0,1,6,36,1,24,7,3,NA,15
600,6.39693021774292,9,1,0,1,1,0,9,81,1,24,NA,NA,NA,23
505,6.22455787658691,12,1,0,1,1,0,9,81,6,27,8,NA,76,17
577,6.35784196853638,16,1,0,1,1,1,9,81,1,31,12,12,82,36
457,6.12468290328979,12,1,0,1,0,1,6,36,6,24,6,12,NA,20
750,6.62007284164429,12,1,0,0,1,1,16,256,5,34,NA,NA,97,45
577,6.35784196853638,11,1,0,0,0,1,15,225,1,32,2,11,98,38
289,5.66642713546753,15,1,0,0,1,1,3,9,6,24,17,16,124,34
224,5.41164588928223,12,1,0,1,1,1,7,49,1,25,15,9,NA,31
363,5.89440298080444,10,1,0,1,1,1,8,64,6,24,15,9,NA,NA
229,5.43372201919556,10,1,0,1,1,1,10,100,5,26,NA,8,NA,25
234,5.45532083511353,9,1,0,1,1,1,11,121,5,26,2,9,81,20
465,6.14203691482544,14,1,0,1,1,1,4,16,1,24,NA,7,NA,NA
2083,7.6415638923645,16,1,0,0,1,1,5,25,4,27,NA,NA,60,34
427,6.05678415298462,15,1,0,1,1,1,10,100,1,31,12,12,NA,44
678,6.51914691925049,12,1,0,0,1,1,15,225,4,33,8,9,100,44
313,5.74620294570923,13,1,0,0,0,1,8,64,6,27,18,16,84,30
601,6.39859485626221,18,1,0,0,1,1,4,16,1,28,7,12,132,45
500,6.21460819244385,10,1,0,0,1,1,17,289,1,33,6,12,96,35
375,5.92692613601685,12,1,0,0,1,1,10,100,6,28,6,12,100,35
550,6.30991792678833,12,1,0,1,1,1,16,256,1,34,2,6,109,30
702,6.55393409729004,17,1,0,1,1,0,5,25,1,28,NA,12,NA,41
625,6.43775177001953,16,1,0,1,1,1,11,121,1,33,NA,14,84,34
423,6.04737186431885,14,1,0,1,1,1,14,196,1,34,NA,6,90,31
355,5.87211799621582,11,1,0,1,1,1,11,121,1,28,NA,8,NA,28
519,6.25190401077271,12,1,0,0,1,1,8,64,6,26,9,12,98,30
359,5.88332176208496,14,1,0,0,1,1,4,16,1,24,9,12,120,40
349,5.85507202148438,11,1,0,1,1,1,10,100,1,27,NA,7,63,26
293,5.68017196655273,12,1,0,1,1,1,13,169,1,31,6,5,NA,29
443,6.09357023239136,18,1,0,1,1,1,4,16,1,28,NA,5,100,40
270,5.59842205047607,6,1,0,1,1,1,22,484,1,34,6,6,NA,20
385,5.95324277877808,14,1,0,0,1,1,8,64,1,28,16,13,110,36
438,6.08221912384033,12,1,0,0,1,1,9,81,1,27,NA,12,83,43
417,6.03308582305908,11,1,0,0,1,1,13,169,1,30,NA,NA,88,38
481,6.17586708068848,11,1,0,0,1,1,14,196,1,31,6,NA,98,41
596,6.39024114608765,16,1,0,0,1,1,8,64,1,30,16,12,113,49
600,6.39693021774292,12,1,0,1,1,1,10,100,1,28,3,8,103,22
250,5.52146100997925,14,1,0,1,1,1,7,49,6,27,NA,9,NA,19
531,6.27476215362549,12,1,0,1,1,1,13,169,1,31,6,10,97,18
591,6.38181591033936,12,1,0,1,1,1,8,64,1,26,6,10,NA,17
503,6.22059011459351,12,1,0,1,1,0,15,225,1,33,NA,NA,76,32
475,6.16331481933594,11,1,0,1,1,0,8,64,1,25,NA,9,NA,27
1374,7.22548198699951,16,1,1,0,1,1,9,81,4,31,12,12,126,44
325,5.7838249206543,17,1,1,0,1,0,1,1,6,24,17,12,NA,49
577,6.35784196853638,14,1,1,0,1,1,5,25,1,25,6,12,108,NA
702,6.55393409729004,12,1,1,0,1,0,7,49,1,25,NA,11,127,44
444,6.0958251953125,16,1,1,0,1,1,3,9,6,25,16,14,112,32
560,6.32793712615967,13,1,1,1,1,1,8,64,5,27,12,12,99,29
962,6.86901378631592,13,1,1,0,1,1,13,169,1,32,8,8,94,39
310,5.73657178878784,12,1,1,0,1,1,8,64,6,26,NA,7,NA,28
1269,7.14598512649536,17,1,1,0,1,1,10,100,1,33,16,16,127,48
500,6.21460819244385,16,1,1,0,1,0,6,36,5,28,16,16,97,48
583,6.36818695068359,16,1,1,0,1,0,8,64,6,30,16,16,114,52
112,4.71849918365479,17,1,1,0,1,0,2,4,6,25,16,16,116,33
673,6.5117449760437,14,1,1,0,1,0,13,169,1,33,13,12,125,45
1923,7.56164216995239,17,1,1,0,1,1,6,36,1,29,14,12,104,43
400,5.99146509170532,14,1,1,1,1,1,4,16,6,24,12,12,NA,27
460,6.13122701644897,12,1,1,1,1,1,7,49,1,25,12,12,99,27
245,5.50125789642334,12,1,1,1,1,1,12,144,6,30,NA,12,NA,NA
315,5.75257301330566,16,1,1,1,1,1,5,25,1,27,12,12,127,44
641,6.46302890777588,14,1,1,0,1,1,6,36,1,26,8,10,103,37
750,6.62007284164429,12,1,1,0,1,1,7,49,1,25,8,10,98,23
308,5.73010015487671,17,1,1,0,1,0,2,4,1,25,18,18,NA,35
350,5.85793304443359,17,1,1,0,1,0,6,36,1,29,18,16,137,42
462,6.13556480407715,18,1,1,0,1,0,3,9,5,27,18,16,137,32
1154,7.05099010467529,15,1,1,0,1,0,13,169,1,34,12,12,103,51
1748,7.46622800827026,16,1,1,0,1,1,12,144,1,34,12,12,111,44
769,6.64509105682373,17,1,1,0,1,0,10,100,1,33,15,12,115,51
730,6.59304523468018,15,1,0,0,1,0,8,64,1,29,12,11,109,42
736,6.60123014450073,18,1,0,0,0,1,6,36,1,30,13,17,107,49
500,6.21460819244385,16,1,0,0,0,1,3,9,1,25,14,13,128,34
365,5.89989805221558,16,1,0,0,0,1,2,4,4,24,12,12,123,36
333,5.8081431388855,13,1,0,0,1,1,5,25,1,24,3,3,91,25
721,6.58063888549805,12,1,0,0,0,1,15,225,1,33,4,8,NA,40
375,5.92692613601685,12,1,0,0,0,1,9,81,1,27,3,3,89,21
250,5.52146100997925,12,1,0,0,0,1,8,64,1,26,9,5,NA,31
361,5.88887786865234,17,1,0,0,0,1,7,49,1,30,4,8,87,34
283,5.64544677734375,7,0,0,0,0,1,19,361,1,32,NA,4,NA,28
415,6.02827787399292,12,0,0,0,0,1,16,256,1,34,NA,18,NA,37
522,6.25766801834106,16,0,0,0,0,1,5,25,1,27,8,11,101,38
706,6.55961513519287,12,0,0,0,0,1,15,225,1,33,11,11,90,33
409,6.01371479034424,16,0,0,0,0,1,4,16,1,26,10,11,104,41
416,6.03068494796753,12,0,0,0,0,1,6,36,1,24,7,12,105,39
786,6.66695690155029,12,0,0,0,1,0,12,144,6,30,NA,8,100,27
577,6.35784196853638,16,0,0,0,0,1,5,25,1,27,12,16,111,40
478,6.16961097717285,16,0,0,0,0,1,2,4,1,24,16,12,95,39
625,6.43775177001953,17,0,0,0,1,1,4,16,6,27,13,16,125,44
505,6.22455787658691,17,0,0,0,0,1,1,1,4,24,12,16,95,35
287,5.6594820022583,12,0,0,0,0,1,14,196,1,32,1,8,NA,37
500,6.21460819244385,12,0,0,0,1,1,6,36,1,24,6,8,NA,24
500,6.21460819244385,8,0,0,0,1,1,13,169,4,27,7,8,NA,34
350,5.85793304443359,12,0,0,0,0,1,9,81,1,27,7,12,NA,22
462,6.13556480407715,13,0,0,0,0,1,5,25,1,24,12,11,NA,34
548,6.30627489089966,13,0,0,1,0,1,11,121,6,30,6,1,NA,29
255,5.54126405715942,12,0,0,1,0,1,10,100,1,28,6,3,NA,32
524,6.2614917755127,13,0,0,1,1,1,5,25,6,24,4,1,NA,26
292,5.67675399780273,12,0,0,1,0,1,15,225,1,33,5,9,NA,29
375,5.92692613601685,14,0,0,0,1,1,8,64,1,28,7,7,NA,24
529,6.27098798751831,18,0,0,0,1,1,8,64,6,32,7,11,NA,38
909,6.81234502792358,16,0,0,0,0,1,3,9,6,25,10,12,124,20
353,5.86646795272827,9,0,0,0,1,1,13,169,1,28,NA,7,NA,30
1155,7.05185604095459,14,0,0,0,1,1,8,64,1,28,12,12,107,41
250,5.52146100997925,8,0,0,0,1,1,20,400,4,34,NA,NA,NA,22
781,6.6605749130249,13,0,0,0,1,1,9,81,1,28,12,12,107,35
416,6.03068494796753,13,0,0,0,1,1,12,144,6,31,16,12,110,45
364,5.89715385437012,13,1,0,1,0,1,10,100,1,29,7,11,80,30
375,5.92692613601685,13,1,0,1,1,1,8,64,1,27,NA,11,91,27
375,5.92692613601685,15,1,0,1,0,1,3,9,1,24,7,11,NA,29
358,5.88053321838379,16,1,0,1,0,1,6,36,1,28,NA,5,96,26
300,5.70378303527832,7,1,0,1,0,1,18,324,2,31,NA,2,NA,16
528,6.26909589767456,14,1,0,0,0,1,5,25,1,25,16,16,102,32
299,5.70044422149658,12,1,0,0,0,1,16,256,6,34,NA,NA,93,26
450,6.10924816131592,8,1,0,1,0,1,18,324,1,32,0,8,NA,33
540,6.29156923294067,14,1,0,1,0,1,5,25,1,25,6,10,NA,20
528,6.26909589767456,8,1,0,0,0,1,15,225,1,29,1,6,NA,26
769,6.64509105682373,12,1,0,0,0,1,12,144,1,30,NA,12,81,36
198,5.28826713562012,12,1,0,1,1,0,8,64,6,26,5,8,NA,32
400,5.99146509170532,12,1,0,1,1,0,6,36,6,24,2,3,NA,22
753,6.62406492233276,12,1,0,1,1,0,10,100,6,28,NA,6,NA,26
445,6.09807395935059,12,1,0,1,1,0,6,36,6,24,NA,NA,NA,20
240,5.48063898086548,9,1,0,1,0,1,15,225,1,30,3,5,NA,18
167,5.11799383163452,3,1,0,1,0,1,16,256,1,25,NA,5,NA,6
445,6.09807395935059,12,1,0,0,1,1,6,36,1,24,9,7,NA,36
250,5.52146100997925,10,1,0,1,0,1,10,100,1,26,3,4,NA,8
475,6.16331481933594,12,1,0,0,0,1,8,64,1,26,10,12,99,36
